在东京的武大交换教师：柜子震得解体|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113172_0.shtml|林老师家中震后一片狼藉。 林林 摄在东京的武大交换教师：房中一片狼藉 柜子震得解体本报讯（记者郑欣荣）“站在地上，真的就像坐在小船里在波浪里上下颠簸”。昨天下午5时，身在日本东京的武汉大学外语学院林老师，通过QQ向本报记者讲述强震时他的惊魂一刻。林老师是通过校际交换，于一年前到东京嘉悦大学教汉语的。与记者连线之际，他正在嘉悦大学避难教室中避震。他告诉记者，他一切平安，但地震一直没停，过一两分钟，就会感到一次地震。林老师说，他住在东京郊区叫花小金井的地方，地震发生时他正在3楼家中收拾东西。第一次强烈地震的时间是东京时间2时45分到3时，足足震了15分钟。他慌忙从楼上跑到楼下街道上避险。地震过去后，他返回房间一看，一片狼藉，东西从柜子里散落到地下，放开水瓶的柜子竟被震得解体了。正当林老师收拾屋子的时候，又一次地震来了。他赶紧又往街上跑，这次捎上了护照。如此反复3次，他再也不敢回房间了，带着电脑去了学校专门开辟的避难教室。在避难教室里，林老师遇到了同样来自武大的李珊珊。李珊珊是湖北宜昌人，是武大和嘉悦大学的交换生。地震发生时她在学校图书馆，后来就跑到了避难教室，所幸她也没有受伤。避难教室里电力供应正常，避险的师生都盯着大屏幕看直播的地震报道。林老师说，现在手机座机通讯都不通了，网络还能用。校方为避险的师生提供了食品和饮料，还正在统计人数，准备晚上搭帐篷过夜。为安全起见，校方规定，学生想回家必须经过校方允许。林老师说，日本人遇到这样大的地震，秩序井然。方方面面的物质准备也很到位。他到日本一年，大大小小的地震经常遇到。本报讯（记者朱建华 通讯员邢文旭）武汉姑娘祝晓（化名）2009年远嫁日本。昨日地震发生后，她把QQ签名改成了“地震太恐怖了”。昨日下午当地时间4时许，正在日本千叶县二楼家中上网的祝晓，突然感觉到房子在摇晃，急忙跑到一楼的客厅去，但房子的摇摆并没有停止。当她从家里走出时，发现外面已经有了很多邻居。17:38，她告诉记者：“周围电车停了，家里到现在还时不时摇动，其他方面暂时没有太大的影响。”地震发生后，祝晓试着给武汉的家人和朋友打电话、发短信报平安，但她发现，除了网络是通的，电话、短信都无法拨通和发送。
在东京工作的小伙：交通瘫痪 5小时拦不到出租|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113171_0.shtml|嘉悦大学的避难教师现场。林林 摄出差东京的工程师：大楼摇晃似飞机起降本报讯（见习记者张延）记者昨晚8时25分辗转联系到在东京方正株式会社出差的软件开发工程师戢庆阳。戢先生毕业于武汉科技大学，通过QQ，他向记者回忆了大地震发生时惊险的场面。戢先生的办公室在5楼，昨日下午，他和同事突然感到一阵摇晃，约五六秒钟之后晃动增强，窗户的玻璃噼里啪啦地响，有些还往下掉。“一些日本同事预感到这次地震和他们之前感觉的似乎不一样了，带着大家钻到桌子下面。但是大楼摇晃越来越厉害，像飞机起降时的震感，而且动静大多了，持续时间也长。”“水杯晃动很厉害，桌上的台历都倒了，同事电脑的液晶显示器晃动也很厉害，只能用手扶住。窗户边的千叶窗帘抖得唰唰响，挨墙壁的铁质工具箱不停晃动，连挂在架子上的衣服也在摇。”戢先生随后和同事一起匆忙下楼，在一个公园里避了大约1个半小时，期间又强烈地震动了一次。戢先生告诉记者：“公园的树都在震动，不是摇晃，而是整个地面都在抖动。”本报讯（记者韩玮）昨日，27岁的湖北黄石人程悦在新浪微薄上报平安，称“哥也是经历过大地震的人了，人生又多了一笔财富！”程悦在东京一家IT公司上班。程悦称，摇得最厉害的时候他也没觉得害怕，就是感觉茫然。别人都躲起来了，他还在办公室的椅子上坐着。记者昨晚9时50分与他用QQ交流，他说办公地点在东京千叶县的浦安市，离东京站车程10几分钟，地震发生时，他正在4楼办公室上班，房子突然开始摇晃，桌上的书掉到地上，电脑显示器也倒了，人都无法站立，他说当时强度接近6级。当时，有很多人爬到桌子下面，还有人跑到附近的学校。公司当即采取紧急措施，让大家不要离开。地震后，东京的公交、地铁全部瘫痪，在新宿5个小时都拦不到出租车。截至昨晚10时，东京部分地铁通车，他表示余震不断，大概10分钟就有一次2-3级左右的余震。
在东京的武汉女孩：电线杆像弹簧在眼前晃|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113154_0.shtml|地面上的裂缝。刘志 摄在早稻田大学留学的浠水学生：东京路面开裂 余震不断本报讯（见习记者张延）记者昨晚6时通过QQ联系上了在东京早稻田大学攻读能源政策专业博士的丰华同学。丰华目前已通过网络向在湖北浠水的家人报了平安。地震发生时，丰华正在房间写稿，手机通讯突然中断。他说：“日本的同学都说以前从未有过这么强烈的震感。”丰华告诉记者，日本的建筑抗震能力较强，地震发生时只是地板晃动厉害。他走出宿舍后发现大家都戴着头盔有序撤离。室外路面已开裂，电线杆和树都不停晃动。地震后，超市内的货品被抢购一空。东京市平时收费的公园、运动场，都免费供市民避难。晚6时36分，正在QQ上接受采访的丰华突然发出消息：“我走了，地震了！”原来又发生了余震，他去室外了。10分钟后，记者才与他重新取得联系。本报讯（见习记者张延）昨天，一名身在东京的武汉女孩通过微博“直播”东京地震时的感受。东京时间昨日15时53分，在东京的武汉女孩“不不小姐zsh”通过iphone客户端发出第一条两个字的微博：“地震！”1分钟内她再次更新：“电话不通了，非常晃，我还活着！”10分钟后她再次更新：“我刚好在池袋西口公园。还在晃！！！”地震发生后的3个小时里，“不不小姐zsh”更新微博13条直到手机没电。通过“不不小姐zsh”的微博，我们“看到”——“电线杆像弹簧一样在眼前晃。”“街上店铺大部分暂停营业，黑压压的人群聚集在空地上，太阳下山，开始冷了。”“便利店空了。几乎空了！灾后余生的感觉立刻真实起来了。我是在灾难片实况电影院么？”日本时间昨日17时16分，“不不小姐zsh”更新最后一条微博：“走回家要三小时，祝福我吧。”
日本内阁将召开紧急会议以应对地震灾害及核灾害|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113762_0.shtml|人民网北京3月12日电　 （记者 王欲然）12日凌晨，人民网驻日本记者李润泽在与记者电话连线中称，日本内阁将召开紧急会议以应对地震灾害及核灾害。目前，日本内阁成员现已经聚集在首相官邸，为今日早些时分召开的紧急灾害及核灾害对策会议作准备。预计会议将对日本国内的受地震灾害情况进行全面统计，同时修复通往各地的交通、输送救援物资等紧急措施也将出台。此外，日本首相菅直人也将出发前往灾区。当地时间3月11日14时46分（北京时间13时46分），日本东北部宫城县以东太平洋海域发生日本迄今震级最高地震——里氏8.8级地震，整个日本东北部海岸遭遇不同程度的海啸袭击。
武汉北京上海等中国多城市有震感|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113148_0.shtml|本报讯 （记者郑欣荣）昨日下午我国北京、上海、天津等多个城市居民均报告有震感。湖北省地震监测中心昨天监测到了这次日本地震。值班人员昨天下午透露，地震发生3分钟后，汉口就有高楼住户打电话向他们报告有震感：“吊灯在晃动。”记者用谷歌地球的测距工具测量，震中距武汉2601公里，距北京约2200公里。在新浪微博上，来自武汉的博主“青春的松鼠”昨天14时32分报告：我刚觉得有点晃呢，洗手时发现洗面奶倒了……同样来自武汉的博主“洛克大爷”15时07分报告：上节课我们班的投影仪不停地晃啊晃！然后刚刚就得知日本地震！日本发生的强震，让许多有亲人在日本的武汉人揪心，一时间各本地论坛、微博上满是询问亲人平安的帖子。武汉作家陈应松的儿子正在日本。他在自己的微博中透露：日本地震发生时，我正准备在武汉二中讲课，急得不行。日本东京电话不通，儿子辗转通过网络报了平安。
日本地震死亡人数已升至400人 失踪者达1000人以上|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113329_0.shtml|人民网北京3月12日电　 （记者 王欲然）日本“3·11”强烈地震死亡人数已升至400人，失踪者达到1000人以上。今日4时50分，人民网驻日本记者李润泽在与北京总部记者电话连线中称，据今晨日本富士电视台统计，震后日本各地死亡人数已升至400人，失踪者达到1000人以上。而随着今晨救灾活动正式展开，该数字也将继续上升。他说，随着天色逐渐见亮，地震过后的惨状失也随之浮出。岩手县路前高田市整个地区淹没在海啸之下。仅剩一片瓦砾，木制房屋无一完整。据日本媒体报道，由于地震发生得过于突然，该地区政府甚至无力组织救难行动，死亡人数和失踪人数也无法得到有效统计。这场突如其来的灾难到底给日本带来了多大损害，目前尚不得而知。
美国总统奥巴马表示将向日本提供尽可能的援助|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113197_0.shtml|国际在线报道（记者王姗姗）：日本东北部发生里氏8.8级地震并引发严重海啸之后，美国总统奥巴马11日在新闻发布会上向日本政府和人民致以慰问，对大地震死难者表示哀悼，并表示美国将提供尽可能的援助。奥巴马说，当天早上已与日本首相菅直人通过电话，表示美国将尽力提供援助。“日本是我们最牢固、最紧密的盟友之一。今天早上我和菅首相通了电话，我代表美国人民向日本，特别是向死难者家属表达了最深切的哀悼，并愿意向我们的日本朋友提供尽可能的援助。目前有一艘航母已在日本，另一艘航母和一艘军舰正在途中准备支援”。奥巴马表示，美国国防部正在采取措施保证驻日美军基地人员和财产的安全，国务院也和驻日使馆正在努力帮助美国在日侨民，美驻日使馆已转移到东京之外的地点。奥巴马还说，美国也发布了海啸预警，严密关注事态发展。“我们看到海啸已经抵达关岛、夏威夷、阿拉斯加以及西海岸一些地区。美国目前没有遭受损失，但我们对此高度关注，密切跟随形势的发展。”奥巴马还下令联邦紧急事务管理局和州、地方政府协调，做好应对美国任何地区遭受袭击的准备。
日本发生特大地震 各国严阵以待并随时驰援|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113195_0.shtml|国际在线报道：11号，日本东北部太平洋海域发生里氏8.8级特大地震。强烈的地震波摧毁道路、良田；凶猛的海啸卷走房屋、汽车等人们的基本生活设施。在大规模的自然灾害面前，一方有难，八方支援，日本的灾情受到了国际社会的高度关注和同情。下面我们来听本台驻巴基斯坦记者孙伶俐介绍一下来自巴基斯坦的慰问。“11号，日本东北部发生里氏8.8级特大地震后，巴基斯坦总统扎尔达里和总理吉拉尼都对日本政府和人民表示了慰问。扎尔达里表示，对于地震和海啸给日本造成的生命和巨大财产损失，他感到震惊和悲痛，巴基斯坦政府和人民将永远同日本政府和人民站在一起。巴基斯坦总理吉拉尼向日本首相菅直人致信表示，对于这次悲剧性的地震灾难，巴基斯坦将同日本政府和人民团结在一起，时刻准备着以任何方式向日本朋友伸出援手，帮助他们减轻痛苦，战胜这场可怕的自然灾难。对于失去亲人的遇难者家属，他表示深切的哀悼。吉拉尼说，“对于这场可怕的地震和海啸引发的生命和财产损失，我们深感震惊和不安”，在这个悲伤的时候，巴基斯坦政府和人民将完全同日本政府和人民站在一起。主持人：接下来我们再拨通本台驻澳大利亚记者邓黎的电话，听一听澳方的表态。“由于总理吉拉德正在美国访问，澳大利亚目前在国内代行总理职务的国库部长韦恩·斯旺11号就日本地震发表了讲话。斯旺说，对于发生在日本的巨大灾难，澳大利亚人民表示深切的同情。澳大利亚正密切关注灾情的发展，并随时准备提供一切可能的援助。与此同时，澳大利亚外交与贸易部在第一时间公布了领事援助热线电话。外交与贸易部还呼吁澳大利亚人尽快联系他们在日本的亲属，以确定他们是否安全；如果无法联系上，则可以通过领事援助热线电话寻求帮助。而地震发生后，澳大利亚航空公司相继取消或是推迟了原定前往日本、或是从东京起飞的航班，这可能将给准备离开日本的一些澳大利亚人带来现实的困难。由于沿太平洋有漫长的海岸线，澳大利亚十分关注地震引起的海啸是否会对澳大利亚造成影响。据本地媒体的报道，虽然设在夏威夷的太平洋海啸预警中心针对太平洋沿岸大部分地区发布了海啸预警，但澳大利亚气象局认为，由于有北部岛链的阻挡，澳大利亚沿太平洋地区受到海啸影响的可能性很小。”主持人：作为日本重要盟友的美国自然也对这场大地震深表关切，相关内容来听听本台驻美国记者王姗姗怎么说。“美国媒体对日本地震高度关注，CNN全天候播出有关地震的新闻，各大电视网也不停滚动播出。美联社报道称，尽管日本是个地震多发国，但8.8级的超大规模非常罕见，是日本自1800年有官方地震纪录以来最大的地震。国际投资银行杰弗瑞国际集团预计，这场地震带来的损失在100亿美元左右。五角大楼表示，驻日美军基地目前没有人员受伤或设施受损的报告，而驻日美军已准备好参与救援行动。日本发生大地震10分钟后，位于夏威夷的美国太平洋海啸预警中心发布了海啸警告，称海啸可能袭击夏威夷州全境，应该采取紧急措施保护百姓生命和财产安全。夏威夷茂伊县通信局主管称，民防部门已经动员起来，正在监测周边海域的情况，目前还没有足够信息采取进一步行动，如果海啸来袭，政府将至少提前三个小时发布撤离命令。美国整个西海岸，加州、俄勒冈州、华盛顿州、甚至阿拉斯加已经进入警戒状态。在加州和俄勒冈海滩，警察加大了巡逻力度，提醒人们不要下水游泳或在海滩散步，捕鱼也暂时停止。美国国家气象部门的官员表示，现在看来海啸如果袭击西海岸，不会造成太大的影响，预计沿海地区海平面将上0.5米至1米。当地官员表示，现在需要严密观察，不过采取具体行动还为时过早，必要时当局将会下达疏散命令。”主持人：由于这次特大地震还引发了海啸，而海啸将影响到太平洋大部分地区，这也让许多南美国家开始了应对工作，请听本台驻南美记者李珊珊的报道。“由于太平洋海啸预警中心发出警告称日本东北海岸周五发生的大地震引发的海啸将影响太平洋大部分地区，位于南美洲太平洋沿岸的厄瓜多尔、哥伦比亚、秘鲁和智利都已经相继做出了应对措施。去年经历过8.8级大地震的智利在应对海啸方面已经积累了经验。智利国家应急办公室首先向沿岸地区发布了海啸预警，随后总统皮涅拉发表讲话，称即使此次海啸袭击智利本土，也将在当地时间23：44分才会到达，因此呼吁国民保持冷静、进行正常的生活，并承诺每2个小时将通报一次海啸情况。距离智利首都圣地亚哥3500公里处的复活节岛预计将在当地时间下午17：55遭遇海啸袭击，因此岛上的居民已经开始陆续转移到海拔高度为45米的机场，随时准备撤离。位于南美洲北端的厄瓜多尔也做了准备。总统克雷亚在周五早间宣布厄瓜多尔全国进入特殊状态，居住在长达1000公里长的太平洋沿岸地区和加拉帕戈斯群岛上共计1.7万多名居民开始转移。秘鲁和哥伦比亚也相继向国民发布了海啸预警，并随时通报海啸的情况，但还没有下令转移沿岸居民。”主持人：香港也对这场强震保持了高度的关注，详细内容请听本台驻香港记者姜鲲的报道。“日本发生大地震及海啸后，香港特别行政区政府11号晚上发出紅色出游警示。呼吁本港市民，如非必要，避免前往受地震影响地区旅游。提醒对于已经在日本的港人要注意安全。港府为此已经启动二十四小時紧急事故监察及支援中心。据统计，目前在日本的二十二个香港旅行团的477名香港游客全部安全。香港特区行政长官曾荫权也在11号下午致函日本首相，他对日本发生強烈地震及海啸，向日本人民及政府致以深切慰问及同情。他在信中說，這次不幸的天灾，至致人命伤亡及帶來破坏，令人非常难过。特区政府愿意向处于困难時刻的日本人民，随時提供一切所需协助。目前看来，受日本大地震及海啸影响最大的是香港与日本的空中交通。香港国泰航空公司已经暂停飞往东京的所有航班。来自日航的消息说，今日原定由香港前往東京的航班中，有三班顺延到明日起飞，一班取消；而由東京返港的十三班飞机，还有七班没有返回港。此外，为保证港人安全，永安旅游，纵横游等香港部分旅行机构決定从明天起，取消所有前往日本旅行团队三到四天，大约会对八个旅行团，二百多名游客产生影响，不过，旅行社也承诺受影响游客可选择保留团费、转往其他旅行团，或全额退款。而香港天文台在晚上10点也表示，日本地震引发的海啸主要影响太平洋地区，对香港的影响不大。”
土耳其派出勘查小组奔赴日本|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113194_0.shtml|国际在线报道（记者侯一冰）：日本11日发生里氏8.8级特大地震后，土耳其当天派出一个由3人组成的勘查小组奔赴日本，负责震区评估、了解人员状况和灾区所需物资等工作。勘查小组人员分别由来自土耳其红新月会的2名灾害防治专家和土耳其搜救与救援协会的1名搜救专家组成。据土耳其红新月会相关负责人表示，这只是土耳其派出的先遣小组，此后还将根据需要派出搜救人员奔赴灾区。另据报道，土耳其总统居尔当天在获悉日本地震后对记者表示，很不幸日本遭受如此特大灾难，希望此次地震不会造成重大人员伤亡和财产损失。居尔称，土耳其深知特大地震给国家和人民带来的痛苦，土耳其相关部门已经准备好援助工作，并将尽一切努力协助灾区救援工作。土耳其最大城市伊斯坦布尔1999年曾发生里氏7.4级强烈地震，地震夺去了1万7千人的生命，并造成了数十亿美元的财产损失。
日本地震灾区多处大火 气仙沼巿火烧连营无法扑救|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113052_0.shtml|日本太平洋外海11号发生里氏8.8级地震，并引发海啸，造成严重伤亡后，本州北部新泻县12号凌晨又发生一起6.6级强烈地震，远至首都东京都感到震动。而前一天的巨震也造成次生灾害，多个灾区发生大面积火灾；地震也引发泥石流和建筑物倒塌，救援人员连夜搜救失踪者。当地12号凌晨三点59分，日本本州北部又再发生一起里氏6.6级强烈地震，震中在新泻县，震源深度约十公里。长野县、群马县、福岛县和山形县等地也有较强震感。首都东京也都感到震动。而11号发生的日本有纪录以来最强地震，在多处灾区引发大火，其中邻近仙台的渔港气仙沼巿，黑夜中变成一片火海，从日本陆上自卫队的航拍画面看到，火场长达几公里，由于面积太大，根本无法扑救。据报道，是地震引发海啸时，有渔船被冲上岸，导致燃料缸发生爆炸，大火蔓延至大片民宅。千叶县一座炼油厂也因地震引起大火，当局立即调派人员扑救，火势到晚上才开始受到控制。北海道和本州多个县巿，深夜遭受新一波海啸的冲击， 函馆巿内街道瞬间被海水淹没；北海道的钏路、十胜、广尾也受到影响。在本州最北边的青森县， 有货轮被巨浪冲上码头搁浅。在另一重灾区福岛县，地震导致泥石流，有民居被掩埋，救援人员漏夜搜救失踪者。首都东京巿内也有多座建筑被震塌，有民众受伤被困，救援人员出动大型机械协助拯救。受到地震影响，东京很多公路封闭，铁路也都停驶，全巿交通陷入瘫痪，数以百万计的上班族未能回家，地震后的第一夜被迫滞留在巿内各个车站、或者到作为临时收容所的学校和体育馆度宿。有民众说，至今仍未联络到家里人，十分担心。地震也导致东京成田和羽田机场被迫封闭，过万名旅客滞留。另一方面，日本自卫队漏夜出动，向重灾区宫城县运送救灾物资。由于各受灾县巿大面积停电，居民也纷纷到商店，抢购应急物资。凤凰卫视 综合报道
日本强震引发海啸 一列火车出轨一列火车失踪|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113031_0.shtml|据日本放送协会报道，日本地震至今的死亡人数已经增加到至少一千人，另外宫城县有一列火车出轨，另外一列火车失踪，目前不知道两列火车上有多少人，以及伤亡情况，当局再次呼吁沿海居民尽量前往高地避难。据日本读卖新闻报道，当地时间晚上9点半， 日本宫城县仙台市若林区的太平洋沿岸，发现两三百具遗体，相信是被海啸卷走的罹难者。另有报道，仙台的一家酒店在地震中整栋垮塌，众多客人恐怕遭到活埋。福岛县大量房屋倒塌，惊恐的居民纷纷前往邻近的商店，抢购生活必需品。宫城县女川町在海啸过后，部分地区的水位没至屋顶。东京消防厅表示，强震后东京东区1间礼堂的屋顶坍塌，造成正在礼堂中参加学校毕业典礼的多人受伤。截至目前为止，东京地铁已经部分开放。防卫副大臣小川胜也称，日本自卫队已经派出八千人，前往全国各地救援。
日本长野县成立灾害对策总部 震级修正为6.7级|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113026_0.shtml|中新网3月12日电 据日本共同社消息，日本气象厅将12日凌晨3点59分左右在长野县发生的地震震级上修至6.7级，长野县成立了由县知事阿部守一挂帅的灾害对策总部。
在日华人住1976年盖的房子 称抗7级地震没问题|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113022_0.shtml|戴头盔播新闻地震发生后，日本电视新闻主持人戴起头盔播新闻。有网友说，镜头里直播室的灯都在晃来晃去的，主持人也是不停地在往上面看。 视频截图南京人报平安地震刚开始10几秒　电视里就大喊“赶紧避难”“没人受伤，家里碎了几块玻璃。”昨晚7点，记者联系上住在日本市川市的南京人王娟。王娟告诉记者，地震的时候她正在家做家务，对于突然降临的摇晃，她起初很淡定,“来日本10多年，三四级地震我见得多了，我一边摇一边继续洗碗。突然电视台的节目就切换成了新闻频道，主持人顶个安全帽在那大声喊‘现在地震了，马上有海啸，请赶紧去高处避难！’”王娟才意识到这次地震非比寻常，赶紧跑出家门避难。王娟说，日本的电视台动作非常迅速，有震感之后10几秒，所有频道全变成新闻频道，报道地震新闻，记者电话联系她的时候，电视台正在播报最新灾情，“死亡46人，失踪51人，8.8级国内最大！”王娟买的2层别墅是抗震型，能抵御7-8级地震，地震之后她家没受太大损失，只碎了几块玻璃，跌落了一些灯具。“我们这个社区只有1户人家房子塌了，其他房子都没受损，没有一人受伤”。　　　　　　　　　　　　张 筠早稻田大学南京姑娘报平安　教学楼地板都裂了但人没事“现在已经平静很多了，但地震的恐惧我是肯定忘不了了,连教学楼地板都裂了。”得知地震发生后，记者第一时间联系上了在日本早稻田大学念本科的南京姑娘魏曼丽。魏曼丽告诉记者，她3月10日才到日本。“发生地震后不久就有保安冲进来了，叫我们赶快躲到桌子底下去。”魏曼丽说，在桌子下持续了大约一分钟的摇晃，第一波地震就停止了。“保安进来叫大家拿着自己的贵重物品到大楼外面去，所有人迅速撤离。从桌子下出来觉得自己都晕乎乎的，腿都软了。”来到室外场地上之后魏曼丽发现手机无法发出短信了。“不少老师都是惊魂未定的样子，但是他们还是在继续工作。”　 杨甜子 张 琳南京妈妈倪佳　地震时脑子里只剩下宝宝虽然距离地震发生已经好几个小时了，但回想起那剧烈摇晃的瞬间，倪佳依然还在忍不住发抖，“家里一片狼藉，东西掉了一地。”来自南京的倪佳在日本的家位于千叶县成田市，房子是2009年新建的。她说，下午震得最厉害的时候，儿子理恩正在家中二楼睡午觉，“当时整个楼都在晃，东西不停地往下掉，我抱着他站都站不稳，只能躲在厕所里，用自己的身体挡住他。”为什么会躲在厕所里？倪佳给出的解释是：地震时逃到小面积、柱子多的空间最安全。后来又发生了多次余震。倪佳匆忙收拾了一点东西跑了出去，外面随后下起了大雨，“我又回来了。”由于地震强度太大，已经导致交通瘫痪，家里人谁也回不来。倪佳知道，自己必须冷静，“因为我还要保护、照顾理恩。”　　 薛 玲联络靠微博她通过本报微博急寻姐姐！东京街头秩序井然目前任《芭莎艺术》杂志编辑的南京女孩金燃，在地震发生时，正在日本东京进行一个专题采访。由于电话、网络都联系不上，金燃的先生只好在第一时间发出微博消息，希望她平安无事。记者昨天傍晚七点多钟，辗转通过MSN、新浪微博，才联系上她。“目前仍然没法发国际短信，打国际电话。不过总算能开始上网”。现在一切平安，感谢大家的关心。但截至昨天晚上十点，记者还是没有打通她的电话。金燃说，地震发生以后，“今天东京地铁停运，也根本打不到出租车。”她和同事耗时3小时，几乎横穿大半个东京城，终于回到了住地。一路上她发现，“地震一来，所有穿行于地下的人全上来了，东京街头好比香港旺角，我来东京两次了，从来没有见过那么多人”，很多警察在各个路牌和路口解答路人的问询。不过，“我们在东京暴走的3个小时内，问路打过交道的民众和警察，大多放下自己匆忙的脚步，耐心尽力地想帮到我们。无法帮到的也都是抱歉地欠身致歉”，她说，人多处没有推搡，没有拥挤。薛 蓓大家平时都带应急袋　里面装满水和饼干昨天下午2点，本报记者习惯性地登录新浪微博，刚一打开，满屏幕都是在日本福冈的朋友kishun在更新微博。最早播报震况的微博是北京时间13点48分，记者随即拨打kishun的手机，不通！随后在QQ上发消息，也没有回复。大约10分钟后，kishun的QQ头像闪起来，原来刚才他到楼下避难去了。他告诉记者，“我在4楼，晃得头晕，窗帘、屋里的植物都在动。余震不断。“因为日本地震多，防震都在平时，地震来了不会慌张。大家随身都有一个应急袋，里面装了水、饼干等食物，一旦发生地震，提着、背着就走。”kishun说，应急袋里的这些食物，保质期长达几年，到期了再更换新的。戚庆燕住着1976年盖的房子　抗7级地震没问题东北人“一夫”是网络上小有名气的爱做饭的男人，他在日本生活多年了。记者注意到，他昨天下午1点47分开始在微博上发有关地震的信息。记者通过微博私信联系上一夫，并对他进行了采访。他告诉记者，地震发生时女儿正在幼儿园，老师安排孩子们睡觉，照顾得非常妥当。而他在家里，本地电视台一直滚动播出，“我家住的房子是1976年盖的，7级左右的地震都不要紧，地震的时候我还开旺旺，卖了好几个饭盒出去呢。”　　　　 孔小平网友求助本报微博　寻日本缝制厂的姐姐昨晚9点25分，“日本地震中的中国人”发给本报一条微博，称网友“小方糖”正寻找在日本缝制厂的姐姐，联系不上，请本报微博帮忙转发寻找下落。“姐姐顾玉琴，30岁，江苏人，现在茨城县石冈市东田中1305 的岩波缝制上班。因为一直是公用电话联系，日本公司电话0299-26-4122。至今不知姐姐状况，很着急。”　　　　戚庆燕日本地震发生后，截至昨天下午18时，在地震发生后的4个小时内，新浪微博上发布日本地震相关的微博近450万条，其中在日本的微博用户发出了30万条。地震发生后，日本微博用户发布量较平时提升了10倍。404名江苏赴日游客 暂无伤亡报告昨日，记者从省旅游局获悉，日本本州岛东海岸附近发生8.8级强震时，共有404名江苏组团出发赴日旅游的江苏人在日本境内，但基本上是在东京、大阪、名古屋一带活动，距离地震中心较远。截至昨日18时，404名江苏游客情况稳定，省旅游部门未接到人员伤亡报告。省旅游局有关部门负责人告诉记者，日本强烈地震影响较大的宫城、福冈、仙台等地，处于本州岛的东北部，通常不是江苏游客的旅游目的地和线路，很少有团队去。经调查，大地震发生时，江苏各大旅行社组织的15个旅行团队共有404名游客在日本，到18时，已与大部分旅行团取得了直接的联系，游客们目前情况相对稳定，省旅游部门没有接到人员伤亡的报告。　　　　于英杰赴日赏樱游是否继续 旅行社暂时未定日本游的旺季就要到了，下周四开始，南京多家出境游组团社有团发往日本，游客们都是冲着盛开的樱花去的。日本地震传来，行程会受到影响吗？江苏省中旅出境游中心总经理丁庆元表示，最近都没有团去日本，下周四开始，是赏樱花的好季节有不少团去，会根据和地接社联系的情况确定这些团是否能正常发送。任素梅 杨 娟
俄愿向日本地震灾区提供帮助 太平洋舰队不受影响|20110312|http://news.ifeng.com/world/special/ribendizhen/content-2/detail_2011_03/12/5113015_0.shtml|3月11日下午2时46分，日本发生8.8级大地震，包括东京在内的关东地区、东北地区等大范围内均有强烈晃动。此后余震不断，部分地区发生高达10米的大海啸，海陆空交通受到严重影响，通讯也一时中断。山体滑坡、火灾等次生灾害和人员伤亡报告不断。日本气象厅表示，此次地震震源位于东北地区的三陆近海，震源深度约为10公里。图为东京都港区市民在一所中学操场上避难。中新社发中新社莫斯科3月11日电 (记者 田冰)俄罗斯总统梅德韦杰夫11日就日本发生地震与海啸向日本首相菅直人致慰问电，并表示愿向日本提供必要帮助。日本东北部地区11日下午发生8.8级强烈地震，引发大规模海啸，造成重大人员伤亡和财产损失。俄紧急情况部危情管理中心主任斯捷潘诺夫表示，根据俄总统的要求，紧急情况部已准备好人力物力以回应与援助日本。目前该部两支搜救队已准备就绪，一旦日方提出请求，即前往该国实施救援；必要时还将派出6架包括配备移动医院的飞机。梅德韦杰夫同时要求俄相关部门最大限度地协调行动以应对海啸对俄远东滨海地区的威胁，并责成紧急情况部部长绍伊古负责监督。目前，千岛群岛和萨哈林州宣布进入紧急状态，紧急情况部已经从千岛群岛可能遭海啸淹没的地区疏散了大约1万多人。俄新社援引俄太平洋舰队司令部发言人的话报道说，该舰队所有船只停泊在基地内，舰队最主要的基地符拉迪沃斯托克基地情况正常。地震引发的海啸也不会对大彼得湾和乌苏里湾的太平洋舰队舰只构成威胁。俄水文气象局消息说，地震引发的海啸对堪察加地区和滨海边疆区沿岸不会构成威胁。目前，堪察加边疆区、滨海边疆区以及萨哈林州水文气象局海啸中心已加强监测和预警措施。
